source,source_state,source_county,source_tract,source_tract_display,source_blockgroup,target,target_state,target_county,target_tract,target_tract_display,target_blockgroup
371570405012,37,157,040501,405.01,2,371570405021,37,157,040502,405.02,1
371570405012,37,157,040501,405.01,2,371570405022,37,157,040502,405.02,2
371570405012,37,157,040501,405.01,2,371570405023,37,157,040502,405.02,3
371570405012,37,157,040501,405.01,2,371570405013,37,157,040501,405.01,3
371570405012,37,157,040501,405.01,2,371570404003,37,157,040400,404.00,3
371570405012,37,157,040501,405.01,2,371570405011,37,157,040501,405.01,1
371570405012,37,157,040501,405.01,2,371570404001,37,157,040400,404.00,1
371570405013,37,157,040501,405.01,3,371570405023,37,157,040502,405.02,3
371570405013,37,157,040501,405.01,3,371570404003,37,157,040400,404.00,3
371570405021,37,157,040502,405.02,1,371570406021,37,157,040602,406.02,1
371570405021,37,157,040502,405.02,1,371570411006,37,157,041100,411.00,6
371570405021,37,157,040502,405.02,1,371570406022,37,157,040602,406.02,2
371570405021,37,157,040502,405.02,1,371570406013,37,157,040601,406.01,3
371570405021,37,157,040502,405.02,1,371570405022,37,157,040502,405.02,2
371570405021,37,157,040502,405.02,1,371570405011,37,157,040501,405.01,1
371570405022,37,157,040502,405.02,2,371570411006,37,157,041100,411.00,6
371570405022,37,157,040502,405.02,2,371570405023,37,157,040502,405.02,3
371570405022,37,157,040502,405.02,2,371570411004,37,157,041100,411.00,4
371570405022,37,157,040502,405.02,2,371570403003,37,157,040300,403.00,3
371119706003,37,111,970600,9706.00,3,371119708001,37,111,970800,9708.00,1
371119706003,37,111,970600,9706.00,3,371119709024,37,111,970902,9709.02,4
371119706003,37,111,970600,9706.00,3,371119707003,37,111,970700,9707.00,3
371119706003,37,111,970600,9706.00,3,371119706002,37,111,970600,9706.00,2
371119706003,37,111,970600,9706.00,3,371119701012,37,111,970101,9701.01,2
371119706001,37,111,970600,9706.00,1,371119706002,37,111,970600,9706.00,2
371119706001,37,111,970600,9706.00,1,371119705002,37,111,970500,9705.00,2
371119706001,37,111,970600,9706.00,1,371119703003,37,111,970300,9703.00,3
371119706001,37,111,970600,9706.00,1,371119704002,37,111,970400,9704.00,2
371119706001,37,111,970600,9706.00,1,371119703002,37,111,970300,9703.00,2
371119706001,37,111,970600,9706.00,1,371119701012,37,111,970101,9701.01,2
371119706001,37,111,970600,9706.00,1,371119701022,37,111,970102,9701.02,2
371119708003,37,111,970800,9708.00,3,371619602013,37,161,960201,9602.01,3
371119708003,37,111,970800,9708.00,3,370210032051,37,021,003205,32.05,1
371119708003,37,111,970800,9708.00,3,371119709023,37,111,970902,9709.02,3
371119708003,37,111,970800,9708.00,3,371119708002,37,111,970800,9708.00,2
371119708003,37,111,970800,9708.00,3,371119708001,37,111,970800,9708.00,1
371119708003,37,111,970800,9708.00,3,371119709024,37,111,970902,9709.02,4
371119708001,37,111,970800,9708.00,1,371119709023,37,111,970902,9709.02,3
371119708001,37,111,970800,9708.00,1,371119708002,37,111,970800,9708.00,2
371119708001,37,111,970800,9708.00,1,371119709024,37,111,970902,9709.02,4
371119708001,37,111,970800,9708.00,1,371119707001,37,111,970700,9707.00,1
371119708001,37,111,970800,9708.00,1,371119707003,37,111,970700,9707.00,3
371119705002,37,111,970500,9705.00,2,371119705001,37,111,970500,9705.00,1
371119705002,37,111,970500,9705.00,2,371119705003,37,111,970500,9705.00,3
371119705002,37,111,970500,9705.00,2,371119706002,37,111,970600,9706.00,2
371119705002,37,111,970500,9705.00,2,371119703003,37,111,970300,9703.00,3
371119705002,37,111,970500,9705.00,2,371119704002,37,111,970400,9704.00,2
371119703003,37,111,970300,9703.00,3,371119704002,37,111,970400,9704.00,2
371119703003,37,111,970300,9703.00,3,371119703002,37,111,970300,9703.00,2
371119703003,37,111,970300,9703.00,3,371119703001,37,111,970300,9703.00,1
371119704001,37,111,970400,9704.00,1,371119705001,37,111,970500,9705.00,1
371119704001,37,111,970400,9704.00,1,371119704002,37,111,970400,9704.00,2
371119704001,37,111,970400,9704.00,1,371119702002,37,111,970200,9702.00,2
371119704001,37,111,970400,9704.00,1,371119703001,37,111,970300,9703.00,1
371119704001,37,111,970400,9704.00,1,371119702001,37,111,970200,9702.00,1
371570407003,37,157,040700,407.00,3,371570407001,37,157,040700,407.00,1
371570407003,37,157,040700,407.00,3,371570408001,37,157,040800,408.00,1
371570407003,37,157,040700,407.00,3,371570409003,37,157,040900,409.00,3
371570407003,37,157,040700,407.00,3,371570407004,37,157,040700,407.00,4
371570407003,37,157,040700,407.00,3,371570406023,37,157,040602,406.02,3
371570407003,37,157,040700,407.00,3,371570407002,37,157,040700,407.00,2
371570407003,37,157,040700,407.00,3,371570406011,37,157,040601,406.01,1
371570408001,37,157,040800,408.00,1,371570407001,37,157,040700,407.00,1
371570408001,37,157,040800,408.00,1,371570410011,37,157,041001,410.01,1
371570408001,37,157,040800,408.00,1,371570409003,37,157,040900,409.00,3
371570408001,37,157,040800,408.00,1,371570409002,37,157,040900,409.00,2
371570408001,37,157,040800,408.00,1,371570409001,37,157,040900,409.00,1
370570606022,37,057,060602,606.02,2,370570610004,37,057,061000,610.00,4
370570606022,37,057,060602,606.02,2,370570607001,37,057,060700,607.00,1
370570606022,37,057,060602,606.02,2,370570607003,37,057,060700,607.00,3
370570606022,37,057,060602,606.02,2,370570606011,37,057,060601,606.01,1
370570606022,37,057,060602,606.02,2,371510316012,37,151,031601,316.01,2
370570606022,37,057,060602,606.02,2,370810144081,37,081,014408,144.08,1
370570606022,37,057,060602,606.02,2,370810144082,37,081,014408,144.08,2
370570606022,37,057,060602,606.02,2,370570606021,37,057,060602,606.02,1
370570606022,37,057,060602,606.02,2,370570606012,37,057,060601,606.01,2
370570616003,37,057,061600,616.00,3,370570618031,37,057,061803,618.03,1
370570616003,37,057,061600,616.00,3,370570615011,37,057,061501,615.01,1
370570616003,37,057,061600,616.00,3,370570617011,37,057,061701,617.01,1
370570616003,37,057,061600,616.00,3,370570616002,37,057,061600,616.00,2
370570616003,37,057,061600,616.00,3,370570613002,37,057,061300,613.00,2
370570616003,37,057,061600,616.00,3,370570612031,37,057,061203,612.03,1
370570616003,37,057,061600,616.00,3,370570612022,37,057,061202,612.02,2
370570603011,37,057,060301,603.01,1,370570603041,37,057,060304,603.04,1
370570603011,37,057,060301,603.01,1,370570602033,37,057,060203,602.03,3
370570603011,37,057,060301,603.01,1,370570602032,37,057,060203,602.03,2
370570603011,37,057,060301,603.01,1,370570603033,37,057,060303,603.03,3
370570603011,37,057,060301,603.01,1,370570603021,37,057,060302,603.02,1
370570603011,37,057,060301,603.01,1,370570603022,37,057,060302,603.02,2
370570603011,37,057,060301,603.01,1,370570603012,37,057,060301,603.01,2
370570619023,37,057,061902,619.02,3,371510307001,37,151,030700,307.00,1
370570619023,37,057,061902,619.02,3,370570619022,37,057,061902,619.02,2
370570619023,37,057,061902,619.02,3,370570620012,37,057,062001,620.01,2
370570619023,37,057,061902,619.02,3,371510305041,37,151,030504,305.04,1
370570619023,37,057,061902,619.02,3,370570619032,37,057,061903,619.03,2
370570619023,37,057,061902,619.02,3,370570619031,37,057,061903,619.03,1
370570616002,37,057,061600,616.00,2,370570615011,37,057,061501,615.01,1
370570616002,37,057,061600,616.00,2,370570615012,37,057,061501,615.01,2
370570616002,37,057,061600,616.00,2,370570616001,37,057,061600,616.00,1
370570616002,37,057,061600,616.00,2,370570613002,37,057,061300,613.00,2
370570604002,37,057,060400,604.00,2,370570612021,37,057,061202,612.02,1
370570604002,37,057,060400,604.00,2,370570604003,37,057,060400,604.00,3
370570604002,37,057,060400,604.00,2,370570603042,37,057,060304,603.04,2
370570604002,37,057,060400,604.00,2,370570604001,37,057,060400,604.00,1
370570604002,37,057,060400,604.00,2,370570603041,37,057,060304,603.04,1
370570604002,37,057,060400,604.00,2,370570602033,37,057,060203,602.03,3
370570620022,37,057,062002,620.02,2,370570620024,37,057,062002,620.02,4
370570620022,37,057,062002,620.02,2,370570620021,37,057,062002,620.02,1
370570620022,37,057,062002,620.02,2,370570620023,37,057,062002,620.02,3
370570620022,37,057,062002,620.02,2,370570620012,37,057,062001,620.01,2
370570604001,37,057,060400,604.00,1,370570612041,37,057,061204,612.04,1
370570604001,37,057,060400,604.00,1,370570612032,37,057,061203,612.03,2
370570604001,37,057,060400,604.00,1,370570605003,37,057,060500,605.00,3
370570604001,37,057,060400,604.00,1,370570604003,37,057,060400,604.00,3
370570604001,37,057,060400,604.00,1,370570605001,37,057,060500,605.00,1
370570604001,37,057,060400,604.00,1,370570602033,37,057,060203,602.03,3
370570604001,37,057,060400,604.00,1,370570602012,37,057,060201,602.01,2
371119704002,37,111,970400,9704.00,2,371119705001,37,111,970500,9705.00,1
371119704002,37,111,970400,9704.00,2,371119703001,37,111,970300,9703.00,1
371119703001,37,111,970300,9703.00,1,371119702002,37,111,970200,9702.00,2
371119703001,37,111,970300,9703.00,1,371119703002,37,111,970300,9703.00,2
371119703001,37,111,970300,9703.00,1,371119702001,37,111,970200,9702.00,1
371119703001,37,111,970300,9703.00,1,371119701022,37,111,970102,9701.02,2
371570409001,37,157,040900,409.00,1,371570410012,37,157,041001,410.01,2
371570409001,37,157,040900,409.00,1,371570410011,37,157,041001,410.01,1
371570409001,37,157,040900,409.00,1,371570409002,37,157,040900,409.00,2
371570409001,37,157,040900,409.00,1,371570407004,37,157,040700,407.00,4
371570409001,37,157,040900,409.00,1,371570406021,37,157,040602,406.02,1
371570409001,37,157,040900,409.00,1,371570406023,37,157,040602,406.02,3
371570409002,37,157,040900,409.00,2,371570409003,37,157,040900,409.00,3
371570409002,37,157,040900,409.00,2,371570407004,37,157,040700,407.00,4
371570409003,37,157,040900,409.00,3,371570407001,37,157,040700,407.00,1
371570409003,37,157,040900,409.00,3,371570407004,37,157,040700,407.00,4
371570412002,37,157,041200,412.00,2,371570412004,37,157,041200,412.00,4
371570412002,37,157,041200,412.00,2,371570412001,37,157,041200,412.00,1
371570412002,37,157,041200,412.00,2,371570412003,37,157,041200,412.00,3
371570412003,37,157,041200,412.00,3,371570414003,37,157,041400,414.00,3
371570412003,37,157,041200,412.00,3,371570412004,37,157,041200,412.00,4
371570412003,37,157,041200,412.00,3,371570412001,37,157,041200,412.00,1
371570412003,37,157,041200,412.00,3,371570401013,37,157,040101,401.01,3
371570412003,37,157,041200,412.00,3,371570401023,37,157,040102,401.02,3
370350111011,37,035,011101,111.01,1,370350111012,37,035,011101,111.01,2
370350111011,37,035,011101,111.01,1,370230212023,37,023,021202,212.02,3
370350111011,37,035,011101,111.01,1,370350111021,37,035,011102,111.02,1
370350111011,37,035,011101,111.01,1,370230211001,37,023,021100,211.00,1
370350111011,37,035,011101,111.01,1,370350107003,37,035,010700,107.00,3
370350111011,37,035,011101,111.01,1,370350109002,37,035,010900,109.00,2
370350111011,37,035,011101,111.01,1,370350109001,37,035,010900,109.00,1
370350111011,37,035,011101,111.01,1,370350107002,37,035,010700,107.00,2
370350111011,37,035,011101,111.01,1,370350107001,37,035,010700,107.00,1
370350111023,37,035,011102,111.02,3,370350117012,37,035,011701,117.01,2
370350111023,37,035,011102,111.02,3,370350111022,37,035,011102,111.02,2
370350111023,37,035,011102,111.02,3,370350117011,37,035,011701,117.01,1
370350111023,37,035,011102,111.02,3,370350111021,37,035,011102,111.02,1
370350111023,37,035,011102,111.02,3,370350110001,37,035,011000,110.00,1
371570414001,37,157,041400,414.00,1,371570414002,37,157,041400,414.00,2
371570414001,37,157,041400,414.00,1,371570415023,37,157,041502,415.02,3
371570414001,37,157,041400,414.00,1,371570415022,37,157,041502,415.02,2
371570414001,37,157,041400,414.00,1,371570414003,37,157,041400,414.00,3
371570414001,37,157,041400,414.00,1,371570412004,37,157,041200,412.00,4
370350112001,37,035,011200,112.00,1,370350117013,37,035,011701,117.01,3
370350112001,37,035,011200,112.00,1,370350113003,37,035,011300,113.00,3
370350112001,37,035,011200,112.00,1,370350112002,37,035,011200,112.00,2
370350112001,37,035,011200,112.00,1,370350117011,37,035,011701,117.01,1
370350112001,37,035,011200,112.00,1,370350113001,37,035,011300,113.00,1
370350112001,37,035,011200,112.00,1,370350102042,37,035,010204,102.04,2
370350112001,37,035,011200,112.00,1,370350101021,37,035,010102,101.02,1
371570401021,37,157,040102,401.02,1,371570401012,37,157,040101,401.01,2
371570401021,37,157,040102,401.02,1,371570401022,37,157,040102,401.02,2
371570401021,37,157,040102,401.02,1,371570401011,37,157,040101,401.01,1
371570401021,37,157,040102,401.02,1,370339303001,37,033,930300,9303.00,1
371570401021,37,157,040102,401.02,1,370339303003,37,033,930300,9303.00,3
371570406011,37,157,040601,406.01,1,371570406023,37,157,040602,406.02,3
371570406011,37,157,040601,406.01,1,371570407002,37,157,040700,407.00,2
371570406011,37,157,040601,406.01,1,371570406012,37,157,040601,406.01,2
371570406011,37,157,040601,406.01,1,371570406013,37,157,040601,406.01,3
371570406011,37,157,040601,406.01,1,371570405011,37,157,040501,405.01,1
371570401011,37,157,040101,401.01,1,371570411005,37,157,041100,411.00,5
371570401011,37,157,040101,401.01,1,371570401012,37,157,040101,401.01,2
371570401011,37,157,040101,401.01,1,371570402003,37,157,040200,402.00,3
371570401011,37,157,040101,401.01,1,371570402001,37,157,040200,402.00,1
371570401011,37,157,040101,401.01,1,370339303003,37,033,930300,9303.00,3
371570410011,37,157,041001,410.01,1,371690707022,37,169,070702,707.02,2
371570410011,37,157,041001,410.01,1,371570410013,37,157,041001,410.01,3
371570410011,37,157,041001,410.01,1,371690701013,37,169,070101,701.01,3
371570410011,37,157,041001,410.01,1,371570407001,37,157,040700,407.00,1
371570410011,37,157,041001,410.01,1,371570410012,37,157,041001,410.01,2
371570410011,37,157,041001,410.01,1,371570406021,37,157,040602,406.02,1
371570410022,37,157,041002,410.02,2,370810159012,37,081,015901,159.01,2
371570410022,37,157,041002,410.02,2,370810156012,37,081,015601,156.01,2
371570410022,37,157,041002,410.02,2,371570410023,37,157,041002,410.02,3
371570410022,37,157,041002,410.02,2,371570416023,37,157,041602,416.02,3
371570410022,37,157,041002,410.02,2,371570410021,37,157,041002,410.02,1
371570410022,37,157,041002,410.02,2,371570416011,37,157,041601,416.01,1
371570410022,37,157,041002,410.02,2,371570416012,37,157,041601,416.01,2
371570406012,37,157,040601,406.01,2,371570406023,37,157,040602,406.02,3
371570406012,37,157,040601,406.01,2,371570406022,37,157,040602,406.02,2
371570406012,37,157,040601,406.01,2,371570406013,37,157,040601,406.01,3
371570412001,37,157,041200,412.00,1,371570415021,37,157,041502,415.02,1
371570412001,37,157,041200,412.00,1,371570415022,37,157,041502,415.02,2
371570412001,37,157,041200,412.00,1,371570412004,37,157,041200,412.00,4
371570412001,37,157,041200,412.00,1,371570416012,37,157,041601,416.01,2
371570412001,37,157,041200,412.00,1,371570411001,37,157,041100,411.00,1
371570412001,37,157,041200,412.00,1,371570411002,37,157,041100,411.00,2
371570412001,37,157,041200,412.00,1,371570401013,37,157,040101,401.01,3
371570406021,37,157,040602,406.02,1,371570410012,37,157,041001,410.01,2
371570406021,37,157,040602,406.02,1,371570410021,37,157,041002,410.02,1
371570406021,37,157,040602,406.02,1,371570406023,37,157,040602,406.02,3
371570406021,37,157,040602,406.02,1,371570411006,37,157,041100,411.00,6
371570406021,37,157,040602,406.02,1,371570406022,37,157,040602,406.02,2
371570407002,37,157,040700,407.00,2,371570407001,37,157,040700,407.00,1
371570407002,37,157,040700,407.00,2,371690701011,37,169,070101,701.01,1
371570407002,37,157,040700,407.00,2,371570406023,37,157,040602,406.02,3
371570407002,37,157,040700,407.00,2,371690701022,37,169,070102,701.02,2
371570405011,37,157,040501,405.01,1,371570406013,37,157,040601,406.01,3
371570405011,37,157,040501,405.01,1,371570404001,37,157,040400,404.00,1
371570411003,37,157,041100,411.00,3,371570410021,37,157,041002,410.02,1
371570411003,37,157,041100,411.00,3,371570411006,37,157,041100,411.00,6
371570411003,37,157,041100,411.00,3,371570416012,37,157,041601,416.01,2
371570411003,37,157,041100,411.00,3,371570411001,37,157,041100,411.00,1
371570411003,37,157,041100,411.00,3,371570411002,37,157,041100,411.00,2
371570411003,37,157,041100,411.00,3,371570401013,37,157,040101,401.01,3
371570411003,37,157,041100,411.00,3,371570411004,37,157,041100,411.00,4
371570411003,37,157,041100,411.00,3,371570411005,37,157,041100,411.00,5
371570407001,37,157,040700,407.00,1,371690701013,37,169,070101,701.01,3
371570407001,37,157,040700,407.00,1,371690701011,37,169,070101,701.01,1
371570407001,37,157,040700,407.00,1,371690701022,37,169,070102,701.02,2
371570413001,37,157,041300,413.00,1,371570413003,37,157,041300,413.00,3
371570413001,37,157,041300,413.00,1,371570413002,37,157,041300,413.00,2
371570413001,37,157,041300,413.00,1,370339305003,37,033,930500,9305.00,3
371570413001,37,157,041300,413.00,1,371570413004,37,157,041300,413.00,4
371570413001,37,157,041300,413.00,1,371570401023,37,157,040102,401.02,3
371570413001,37,157,041300,413.00,1,370339304001,37,033,930400,9304.00,1
371570413001,37,157,041300,413.00,1,371570401022,37,157,040102,401.02,2
371570413004,37,157,041300,413.00,4,371570414002,37,157,041400,414.00,2
371570413004,37,157,041300,413.00,4,371570413003,37,157,041300,413.00,3
371570413004,37,157,041300,413.00,4,371570414003,37,157,041400,414.00,3
371570413004,37,157,041300,413.00,4,371570401023,37,157,040102,401.02,3
371570414002,37,157,041400,414.00,2,371570416021,37,157,041602,416.02,1
371570414002,37,157,041400,414.00,2,371570416022,37,157,041602,416.02,2
371570414002,37,157,041400,414.00,2,371570415011,37,157,041501,415.01,1
371570414002,37,157,041400,414.00,2,371570415023,37,157,041502,415.02,3
371570414002,37,157,041400,414.00,2,371570413003,37,157,041300,413.00,3
371570414002,37,157,041400,414.00,2,371570414003,37,157,041400,414.00,3
371570410021,37,157,041002,410.02,1,371570410023,37,157,041002,410.02,3
371570410021,37,157,041002,410.02,1,371570410012,37,157,041001,410.01,2
371570410021,37,157,041002,410.02,1,371570411006,37,157,041100,411.00,6
371570410021,37,157,041002,410.02,1,371570416011,37,157,041601,416.01,1
371570410021,37,157,041002,410.02,1,371570416012,37,157,041601,416.01,2
371570413002,37,157,041300,413.00,2,370810151001,37,081,015100,151.00,1
371570413002,37,157,041300,413.00,2,370010215002,37,001,021500,215.00,2
371570413002,37,157,041300,413.00,2,371570413003,37,157,041300,413.00,3
371570413002,37,157,041300,413.00,2,370339305003,37,033,930500,9305.00,3
371570413002,37,157,041300,413.00,2,370339304001,37,033,930400,9304.00,1
371570401022,37,157,040102,401.02,2,371570401013,37,157,040101,401.01,3
371570401022,37,157,040102,401.02,2,371570401012,37,157,040101,401.01,2
371570401022,37,157,040102,401.02,2,371570401023,37,157,040102,401.02,3
371570401022,37,157,040102,401.02,2,370339304001,37,033,930400,9304.00,1
371570401022,37,157,040102,401.02,2,370339303001,37,033,930300,9303.00,1
371570401022,37,157,040102,401.02,2,370339303003,37,033,930300,9303.00,3
371570401023,37,157,040102,401.02,3,371570414003,37,157,041400,414.00,3
371570401023,37,157,040102,401.02,3,371570401013,37,157,040101,401.01,3
371570411005,37,157,041100,411.00,5,371570411002,37,157,041100,411.00,2
371570411005,37,157,041100,411.00,5,371570401013,37,157,040101,401.01,3
371570411005,37,157,041100,411.00,5,371570411004,37,157,041100,411.00,4
371570411005,37,157,041100,411.00,5,371570401012,37,157,040101,401.01,2
371570411005,37,157,041100,411.00,5,371570403003,37,157,040300,403.00,3
371570411005,37,157,041100,411.00,5,371570402003,37,157,040200,402.00,3
371570411005,37,157,041100,411.00,5,371570402001,37,157,040200,402.00,1
371570410012,37,157,041001,410.01,2,371570410015,37,157,041001,410.01,5
371570410012,37,157,041001,410.01,2,371570410014,37,157,041001,410.01,4
371570410012,37,157,041001,410.01,2,371570410023,37,157,041002,410.02,3
371570410012,37,157,041001,410.01,2,371570410013,37,157,041001,410.01,3
371570406022,37,157,040602,406.02,2,371570406023,37,157,040602,406.02,3
371570406022,37,157,040602,406.02,2,371570406013,37,157,040601,406.01,3
371570410013,37,157,041001,410.01,3,370670031062,37,067,003106,31.06,2
371570410013,37,157,041001,410.01,3,370810159013,37,081,015901,159.01,3
371570410013,37,157,041001,410.01,3,371570410015,37,157,041001,410.01,5
371570410013,37,157,041001,410.01,3,371690707022,37,169,070702,707.02,2
371570414003,37,157,041400,414.00,3,371570412004,37,157,041200,412.00,4
370099702003,37,009,970200,9702.00,3,370099704003,37,009,970400,9704.00,3
370099702003,37,009,970200,9702.00,3,370099705021,37,009,970502,9705.02,1
370099702003,37,009,970200,9702.00,3,370099703001,37,009,970300,9703.00,1
370099702003,37,009,970200,9702.00,3,370099702002,37,009,970200,9702.00,2
370099702003,37,009,970200,9702.00,3,370099702001,37,009,970200,9702.00,1
370099704003,37,009,970400,9704.00,3,370099707011,37,009,970701,9707.01,1
370099704003,37,009,970400,9704.00,3,370099707012,37,009,970701,9707.01,2
370099704003,37,009,970400,9704.00,3,370099704002,37,009,970400,9704.00,2
370099704003,37,009,970400,9704.00,3,370099703002,37,009,970300,9703.00,2
370099704003,37,009,970400,9704.00,3,370099704001,37,009,970400,9704.00,1
370099704003,37,009,970400,9704.00,3,370099705022,37,009,970502,9705.02,2
370099704003,37,009,970400,9704.00,3,370099705021,37,009,970502,9705.02,1
370099704003,37,009,970400,9704.00,3,370099703001,37,009,970300,9703.00,1
370099702001,37,009,970200,9702.00,1,370099703001,37,009,970300,9703.00,1
370099702001,37,009,970200,9702.00,1,370099702002,37,009,970200,9702.00,2
370099702001,37,009,970200,9702.00,1,370099708021,37,009,970802,9708.02,1
370099704002,37,009,970400,9704.00,2,370099707021,37,009,970702,9707.02,1
370099704002,37,009,970400,9704.00,2,370099707012,37,009,970701,9707.01,2
370099704002,37,009,970400,9704.00,2,370099705012,37,009,970501,9705.01,2
370099704002,37,009,970400,9704.00,2,370099704001,37,009,970400,9704.00,1
370099704002,37,009,970400,9704.00,2,370099705011,37,009,970501,9705.01,1
371570402001,37,157,040200,402.00,1,371570403001,37,157,040300,403.00,1
371570402001,37,157,040200,402.00,1,371570402003,37,157,040200,402.00,3
371570402001,37,157,040200,402.00,1,371570402002,37,157,040200,402.00,2
371570402001,37,157,040200,402.00,1,371570404004,37,157,040400,404.00,4
371570402002,37,157,040200,402.00,2,371570403003,37,157,040300,403.00,3
371570402002,37,157,040200,402.00,2,371570403001,37,157,040300,403.00,1
371570402002,37,157,040200,402.00,2,371570402003,37,157,040200,402.00,3
371570402003,37,157,040200,402.00,3,371570403003,37,157,040300,403.00,3
371570402003,37,157,040200,402.00,3,371570403001,37,157,040300,403.00,1
370850705001,37,085,070500,705.00,1,370850706002,37,085,070600,706.00,2
370850705001,37,085,070500,705.00,1,370850705004,37,085,070500,705.00,4
370850705001,37,085,070500,705.00,1,370850705003,37,085,070500,705.00,3
370850705001,37,085,070500,705.00,1,370850705002,37,085,070500,705.00,2
370850705001,37,085,070500,705.00,1,370850704011,37,085,070401,704.01,1
371470010011,37,147,001001,10.01,1,371470011001,37,147,001100,11.00,1
371470010011,37,147,001001,10.01,1,371470010023,37,147,001002,10.02,3
371470010011,37,147,001001,10.01,1,371470003042,37,147,000304,3.04,2
371470010011,37,147,001001,10.01,1,371470010024,37,147,001002,10.02,4
371470010011,37,147,001001,10.01,1,371470003032,37,147,000303,3.03,2
371470010011,37,147,001001,10.01,1,371470009022,37,147,000902,9.02,2
371470011001,37,147,001100,11.00,1,371470011003,37,147,001100,11.00,3
371470011001,37,147,001100,11.00,1,371470011002,37,147,001100,11.00,2
371470011001,37,147,001100,11.00,1,370139310012,37,013,931001,9310.01,2
371470011001,37,147,001100,11.00,1,370139310021,37,013,931002,9310.02,1
371470011001,37,147,001100,11.00,1,371470010023,37,147,001002,10.02,3
371470011001,37,147,001100,11.00,1,371470009021,37,147,000902,9.02,1
371470011001,37,147,001100,11.00,1,371470009022,37,147,000902,9.02,2
371470010022,37,147,001002,10.02,2,371470011002,37,147,001100,11.00,2
371470010022,37,147,001002,10.02,2,371470010033,37,147,001003,10.03,3
371470010022,37,147,001002,10.02,2,371470010021,37,147,001002,10.02,1
371470010022,37,147,001002,10.02,2,371470010023,37,147,001002,10.02,3
371470010022,37,147,001002,10.02,2,371470010024,37,147,001002,10.02,4
371470012002,37,147,001200,12.00,2,370499602012,37,049,960201,9602.01,2
371470012002,37,147,001200,12.00,2,370499602022,37,049,960202,9602.02,2
371470012002,37,147,001200,12.00,2,371470015001,37,147,001500,15.00,1
371470012002,37,147,001200,12.00,2,371470014023,37,147,001402,14.02,3
371470012002,37,147,001200,12.00,2,371470012001,37,147,001200,12.00,1
371470012002,37,147,001200,12.00,2,371470012003,37,147,001200,12.00,3
371470012002,37,147,001200,12.00,2,370139310011,37,013,931001,9310.01,1
371470012002,37,147,001200,12.00,2,371470011003,37,147,001100,11.00,3
371470011002,37,147,001100,11.00,2,371470012003,37,147,001200,12.00,3
371470011002,37,147,001100,11.00,2,371470011003,37,147,001100,11.00,3
371470011002,37,147,001100,11.00,2,371470012004,37,147,001200,12.00,4
371470011002,37,147,001100,11.00,2,371470010033,37,147,001003,10.03,3
371470011002,37,147,001100,11.00,2,371470010023,37,147,001002,10.02,3
371470019002,37,147,001900,19.00,2,371470017002,37,147,001700,17.00,2
371470019002,37,147,001900,19.00,2,371470018005,37,147,001800,18.00,5
371470019002,37,147,001900,19.00,2,371470018002,37,147,001800,18.00,2
371470019002,37,147,001900,19.00,2,371470018001,37,147,001800,18.00,1
371470019002,37,147,001900,19.00,2,371470019001,37,147,001900,19.00,1
371470019002,37,147,001900,19.00,2,370650216003,37,065,021600,216.00,3
371470019002,37,147,001900,19.00,2,371470019003,37,147,001900,19.00,3
371470019002,37,147,001900,19.00,2,371470017003,37,147,001700,17.00,3
370850706002,37,085,070600,706.00,2,370510037004,37,051,003700,37.00,4
370850706002,37,085,070600,706.00,2,370510037002,37,051,003700,37.00,2
370850706002,37,085,070600,706.00,2,370510026001,37,051,002600,26.00,1
370850706002,37,085,070600,706.00,2,370510037003,37,051,003700,37.00,3
370850706002,37,085,070600,706.00,2,370850705004,37,085,070500,705.00,4
370850706002,37,085,070600,706.00,2,370850706001,37,085,070600,706.00,1
370850706002,37,085,070600,706.00,2,370850707002,37,085,070700,707.00,2
370850706002,37,085,070600,706.00,2,370850707003,37,085,070700,707.00,3
370850706002,37,085,070600,706.00,2,370850704011,37,085,070401,704.01,1
370850701003,37,085,070100,701.00,3,370850705004,37,085,070500,705.00,4
370850701003,37,085,070100,701.00,3,370850705003,37,085,070500,705.00,3
370850701003,37,085,070100,701.00,3,370850701001,37,085,070100,701.00,1
370850701003,37,085,070100,701.00,3,370850701002,37,085,070100,701.00,2
370850701003,37,085,070100,701.00,3,370850702003,37,085,070200,702.00,3
370850701003,37,085,070100,701.00,3,370850703002,37,085,070300,703.00,2
370850701003,37,085,070100,701.00,3,370850703003,37,085,070300,703.00,3
370850701003,37,085,070100,701.00,3,370850703004,37,085,070300,703.00,4
370850701003,37,085,070100,701.00,3,370850705002,37,085,070500,705.00,2
370850703002,37,085,070300,703.00,2,370850702003,37,085,070200,702.00,3
370850703002,37,085,070300,703.00,2,370850703003,37,085,070300,703.00,3
370850703002,37,085,070300,703.00,2,370850702002,37,085,070200,702.00,2
370850703002,37,085,070300,703.00,2,370850703001,37,085,070300,703.00,1
370850702001,37,085,070200,702.00,1,370850701001,37,085,070100,701.00,1
370850702001,37,085,070200,702.00,1,371639703041,37,163,970304,9703.04,1
370850702001,37,085,070200,702.00,1,370850701002,37,085,070100,701.00,2
370850702001,37,085,070200,702.00,1,370850702003,37,085,070200,702.00,3
370850702001,37,085,070200,702.00,1,370850702002,37,085,070200,702.00,2
370850702001,37,085,070200,702.00,1,371010414024,37,101,041402,414.02,4
370850702001,37,085,070200,702.00,1,371010414023,37,101,041402,414.02,3
